program,status,object,boundary
ST8502,Defined,VertexStateSpace,12 probabilities.
ST8503,Defined,ConfigurationSpace,4096 binary configurations.
ST8504,Proven,DimensionMismatch,Different algebras/dimensions.
ST8505,Defined,VertexEntropy,sum_i p_i logp_i.
ST8506,Defined,ConfigurationEntropy,sum_x pi_x logpi_x.
ST8507,Proven,LogMeanVertex,Derives vertex heat mobility.
ST8508,Conditional,LogMeanConfiguration,Derives configuration heat only after configuration graph/energy supplied.
ST8509,Boundary,TernaryGibbs,Theta law still conditional.
ST8510,No-go,DifferentGenerators,A does not uniquely determine Q.
ST8511,Boundary,MomentProjection,Configuration moments project to vertex data.
ST8512,Proven,Nonclosure,Ternary hierarchy does not close first moments.
ST8513,No-go,NoCanonicalLift,Vertex mobility does not source configuration kinetics.
ST8514,Classified,ScopeBoundary,Finite heat channel only.
ST8515,Round verdict,RoundEightVerdict,Cross-fibre closure is substantial but not total dynamics.
ST8516,Recommendation,RoundEightRecommendation,Physical scale/OA.
