program,status,object,boundary
ST4392,Proven,EquivalenceRelation,
ST4393,Proven,QuotientXmodV,
ST4394,Proven,IsomorphicToSixData,
ST4395,Proven,CanonicalObject,
ST4396,Proven,NoPreferredRepresentative,
ST4397,Proven,OrbitLanguage,
ST4398,Proven,GaugeAnalogy,
ST4399,Proven,NotPhysicalGauge,
ST4400,Proven,SectionAsGaugeFixing,
ST4401,Proven,DifferentGaugeFixingsPhysical,
ST4402,Proven,AnalogyLimit,
ST4403,Proven,RepositoryCore,
ST4404,Proven,MaximalHonestObject,
ST4405,Round verdict,RoundVerdict,
ST4406,Recommendation,Next,
