program,status,object,boundary
ST3132,Defined,GeneralSampling,q_n=K(a r^n).
ST3133,No-go,OriginFreedom,a not strict-selected.
ST3134,Computed,OriginResults,Limits.
ST3135,No-go,RatioFreedom,r not strict-selected.
ST3136,Computed,RatioResults,Limits.
ST3137,Proven,AllRGreaterOne,Every r>1 with eta>0 is summable.
ST3138,Proven,SameSummability,Boundedness common.
ST3139,Proven,DifferentLimits,Output trajectory differs.
ST3140,Boundary,ScaleSection,Choosing a is a calibration section.
ST3141,Boundary,TranslationBoundary,Phase makes origin material.
ST3142,Boundary,RefinementConvention,Binary refinement suggests r=2 but does not derive distance sampling.
ST3143,Conditional,Identifiability,"Observed layers could fit a,r."
ST3144,Gate fail,OriginGate,No canonical a/r map.
ST3145,Round verdict,RoundFiveVerdict,Dyadic choice is natural but not unavoidable.
ST3146,Recommendation,RoundFiveRecommendation,Synthesize.
