program,status,object,boundary
ST1272,constructed_two_hypothesis_OA_scope,OA_ComparisonScope,"Conditional model comparison, not nature data."
ST1273,frozen_classical_OA_hypothesis,FrozenClassicalOA,CA and SA remain conditional.
ST1274,frozen_quantum_OA_hypothesis,FrozenQuantumOA,No dephasing in the base alternative.
ST1275,constructed_common_selected_vertex_preparation,CommonPreparation,Preparation implementation is not laboratory-sourced.
ST1276,constructed_common_vertex_effect,CommonVertexInstrument,"Same outcome label, category-specific state update."
ST1277,proven_return_measurement_is_Bernoulli_under_each_frozen_model,ReturnBernoulliObservable,Finite categorical result.
ST1278,constructed_full_vertex_multinomial_observable,FullVertexObservable,Return statistic is a coarse binary reduction.
ST1279,proven_circulant_spectral_return_formulas,SpectralReturnFormulas,All Fourier modes have equal source weight 1/12.
ST1280,proven_return_curves_are_source_vertex_independent,TranslationEquivariance,Circulant translation symmetry only.
ST1281,proven_both_frozen_output_distributions_are_normalized,ProbabilityNormalization,Numerical replay at t=1.
ST1282,constructed_frozen_matrix_fingerprint,MatrixFingerprint,"Fingerprint is reproducibility metadata, not exact symbolic provenance."
ST1283,frozen_design_time_domain,TimeDomainFreeze,Chosen before synthetic or future event records.
ST1284,base_hypotheses_exclude_unfrozen_nuisance_parameters,NoNuisanceBaseHypotheses,Robust alternatives are deferred to round four.
ST1285,blocked_independent_provider_registrar_analyst_roles,BlindRoleBoundary,Local generation cannot satisfy external custody.
ST1286,recommended_ST1287_ST1301,RoundOne_Recommendation,Derive curves and optimize discrimination times.
