program,status,object,boundary
ST8472,Proven,HeatChannel,P_t=e^-tA.
ST8473,Proven,UnitaryChannel,U_t=e^-itA.
ST8474,Proven,CommonA,Same spectrum.
ST8475,Proven,GradientCharacter,Heat is Shannon gradient flow.
ST8476,Proven,HamiltonianCharacter,Unitary is Hamiltonian/isometric.
ST8477,Proven,EntropyChangeHeat,Classical Shannon generally increases under doubly stochastic P.
ST8478,Proven,EntropyChangeUnitary,Von Neumann entropy invariant under U.
ST8479,No-go,NoSingleMetric,One dissipative Onsager metric does not generate U.
ST8480,Boundary,WaveChannel,Second-order wave needs phase-space symplectic structure.
ST8481,Boundary,GibbsState,Requires beta/state choice.
ST8482,Resolved,ObserverParadox,"Different channels are operational choices, not contradiction."
ST8483,Missing,OperationalChoice,Preparation/instrument selects channel.
ST8484,Proven,DualismPreserved,Common A organizes duality without identifying dynamics.
ST8485,Round verdict,RoundSixVerdict,Mobility theorem closes only the heat shadow.
ST8486,Recommendation,RoundSixRecommendation,Refinement compatibility.
