program,status,object,boundary
ST5157,Classified,entropy_section_Objective,Declared scope.
ST5158,Audited,entropy_section_Input,Prior strict/legacy packets.
ST5159,Constructed,entropy_section,Mathematical type separated.
ST5160,Proven or inherited,entropy_section_CoreStatement,Within declared class.
ST5161,Recorded,entropy_section_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5162,Retained,entropy_section_PositiveContent,No overpromotion.
ST5163,Retained,entropy_section_Counterexample,Alternative representative or symmetry orbit.
ST5164,Passed boundary,entropy_section_SymmetryTest,Invariant data do not select free orbit member.
ST5165,Proven boundary,entropy_section_RemovalTest,Removing extra structure restores ambiguity.
ST5166,Classified,entropy_section_StrictStatus,Only fiber-invariant content is strict.
ST5167,Not established,entropy_section_PhysicalStatus,Units/OA/evidence checked separately.
ST5168,Separated,entropy_section_LegacyStatus,No silent role transfer.
ST5169,Installed,entropy_section_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5170,Round verdict,entropy_section_RoundVerdict,Adaptive output.
ST5171,Recommendation,entropy_section_NextDependency,Next theme follows from this boundary.
