program,status,object,boundary
ST7062,Declared,equilibrium_detailed_balance_Objective,Hundred-round FDT audit.
ST7063,Audited,equilibrium_detailed_balance_PriorEvidence,Hundred-round FDT audit.
ST7064,Constructed,equilibrium_detailed_balance_TypedObject,Hundred-round FDT audit.
ST7065,Proven or scoped,equilibrium_detailed_balance_Theorem,Hundred-round FDT audit.
ST7066,Recorded,equilibrium_detailed_balance_Derivation,Hundred-round FDT audit.
ST7067,Retained,equilibrium_detailed_balance_PositiveContent,Hundred-round FDT audit.
ST7068,Identified,equilibrium_detailed_balance_FreeParameter,Hundred-round FDT audit.
ST7069,Constructed,equilibrium_detailed_balance_Counterexample,Hundred-round FDT audit.
ST7070,Completed,equilibrium_detailed_balance_SymmetryAudit,Hundred-round FDT audit.
ST7071,Completed,equilibrium_detailed_balance_FDTTest,Hundred-round FDT audit.
ST7072,Classified,equilibrium_detailed_balance_StrictStatus,Hundred-round FDT audit.
ST7073,Not established,equilibrium_detailed_balance_PhysicalStatus,Hundred-round FDT audit.
ST7074,Installed,equilibrium_detailed_balance_FalsificationRule,Hundred-round FDT audit.
ST7075,Round verdict,equilibrium_detailed_balance_RoundVerdict,Hundred-round FDT audit.
ST7076,Recommendation,equilibrium_detailed_balance_NextDependency,Hundred-round FDT audit.
