program,status,object,boundary
ST2802,Constructed,FiveAxisModel,Minimal declared completion family.
ST2803,Typed,ThetaAxis,Equilibrium ternary coupling.
ST2804,Typed,RefinementAxis,Vertical prism coupling.
ST2805,Typed,ActivityAxis,Even kinetic activity h_a.
ST2806,Typed,ClockAxis,Positive rate multiplier.
ST2807,Typed,CurrentAxis,Signed circulation.
ST2808,Declared,ParameterDomain,Open neighbourhood.
ST2809,Proven,StrictInputs,tau/shape only.
ST2810,Boundary,ConditionalInputs,All five axes remain supplied.
ST2811,Boundary,PhysicalInputs,seconds/energy/OA outside.
ST2812,Proven,Smoothness,Observable map analytic locally.
ST2813,Constructed,IndependentVariations,Each axis can vary holding others fixed.
ST2814,Test target,SingleScalarHypothesis,Can one smooth scalar replace open five-axis data?
ST2815,Round verdict,RoundOneVerdict,Five typed source slots are explicit.
ST2816,Recommendation,RoundOneRecommendation,Classify partial-record invariances.
