program,status,object,boundary
ST7587,Declared,fluctuation_dissipation_reciprocity_Objective,Hundred-round FDT audit.
ST7588,Audited,fluctuation_dissipation_reciprocity_PriorEvidence,Hundred-round FDT audit.
ST7589,Constructed,fluctuation_dissipation_reciprocity_TypedObject,Hundred-round FDT audit.
ST7590,Proven or scoped,fluctuation_dissipation_reciprocity_Theorem,Hundred-round FDT audit.
ST7591,Recorded,fluctuation_dissipation_reciprocity_Derivation,Hundred-round FDT audit.
ST7592,Retained,fluctuation_dissipation_reciprocity_PositiveContent,Hundred-round FDT audit.
ST7593,Identified,fluctuation_dissipation_reciprocity_FreeParameter,Hundred-round FDT audit.
ST7594,Constructed,fluctuation_dissipation_reciprocity_Counterexample,Hundred-round FDT audit.
ST7595,Completed,fluctuation_dissipation_reciprocity_SymmetryAudit,Hundred-round FDT audit.
ST7596,Completed,fluctuation_dissipation_reciprocity_FDTTest,Hundred-round FDT audit.
ST7597,Classified,fluctuation_dissipation_reciprocity_StrictStatus,Hundred-round FDT audit.
ST7598,Not established,fluctuation_dissipation_reciprocity_PhysicalStatus,Hundred-round FDT audit.
ST7599,Installed,fluctuation_dissipation_reciprocity_FalsificationRule,Hundred-round FDT audit.
ST7600,Round verdict,fluctuation_dissipation_reciprocity_RoundVerdict,Hundred-round FDT audit.
ST7601,Recommendation,fluctuation_dissipation_reciprocity_NextDependency,Hundred-round FDT audit.
