program,status,object,boundary
ST5262,Classified,dual_dynamics_Objective,Declared scope.
ST5263,Audited,dual_dynamics_Input,Prior strict/legacy packets.
ST5264,Constructed,dual_dynamics,Mathematical type separated.
ST5265,Proven or inherited,dual_dynamics_CoreStatement,Within declared class.
ST5266,Recorded,dual_dynamics_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5267,Retained,dual_dynamics_PositiveContent,No overpromotion.
ST5268,Retained,dual_dynamics_Counterexample,Alternative representative or symmetry orbit.
ST5269,Passed boundary,dual_dynamics_SymmetryTest,Invariant data do not select free orbit member.
ST5270,Proven boundary,dual_dynamics_RemovalTest,Removing extra structure restores ambiguity.
ST5271,Classified,dual_dynamics_StrictStatus,Only fiber-invariant content is strict.
ST5272,Not established,dual_dynamics_PhysicalStatus,Units/OA/evidence checked separately.
ST5273,Separated,dual_dynamics_LegacyStatus,No silent role transfer.
ST5274,Installed,dual_dynamics_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5275,Round verdict,dual_dynamics_RoundVerdict,Adaptive output.
ST5276,Recommendation,dual_dynamics_NextDependency,Next theme follows from this boundary.
