program,status,object,boundary
ST462,strong_numerical_isolation_of_twelve_member_transition_orbit,First_Transition_Orbit_Numerical_Isolation,The certified global lower bound remains 2.8934; numerical orbit isolation does not exclude a third orbit inside the residual strip.
ST463,strong_adversarial_search_no_earlier_competing_orbit_found,Adversarial_Competing_Orbit_Search,Finite random and selected-face searches are not an exhaustive global certificate; ST448 remains the theorem-level lower bound.
ST464,bounded_no_go_for_unmodified_global_cover_refinement,Global_Cover_Refinement_Stop,Method failure is not a counterexample and does not lower the accepted 2.8934 theorem.
ST465,proven_autocatalytic_receiver_requires_seed_resource,Autocatalytic_Gain_Source_Obstruction,"A fluctuation law, initial asymmetry, pump, or signed mediator remains an additional source object."
ST466,exact_sampled_no_support4_5_circuit_found,Degree8_Support4_5_Circuit_Audit,The search is reproducible but not exhaustive; ST447 proves only support at least four.
ST467,floating_degree8_rank_profile_computed,Degree8_Floating_Rank_Profile,Ill-conditioning and threshold dependence prevent promotion to an exact rank/nullspace theorem.
ST468,bounded_exact_rank_timeout_no_scientific_verdict,Degree8_Exact_Singular_Rank_Attempt,A timeout or rank alone is not an explicit characteristic-zero syzygy basis; lifting and polynomial verification remain mandatory.
ST469,proven_boundary_minimizer_exclusion_for_all_finite_gain,Boundary_Minimizer_Exclusion_Theorem,The theorem excludes boundary attainment but does not identify the interior orbit or improve the certified global lower number.
ST470,proven_local_IR_extension_through_first_new_certificate_stop,Adaptive_Infrared_Extension_and_Stop,"The first failed box is a method stop, not a branch singularity; disconnected roots and the remainder to b=0.2 remain open."
ST471,proven_universal_dimensionless_dual_dynamics_discriminant,Dual_Dynamics_Universal_Discriminant,The result discriminates mathematical channels after a clock/measurement model is supplied; it does not choose which channel nature realizes.
ST472,proven_linear_dual_channel_intertwining_stability_bound,Dual_Dynamics_Intertwining_Stability,The bound controls a supplied refinement/approximation defect; it does not construct the refinement or physical continuum.
ST473,proven_isospectral_spectrum_only_information_insufficiency,Isospectral_Vertex_Record_Counterexample,The conjugate generator need not remain in the strict radial-kernel subclass; the theorem targets claims that eigenvalues alone are complete information.
ST474,blocked_no_new_strict_gain_source,Gain_Source_Admission_Gate,"No dimensional, bridge-role-transfer, laboratory, L_total, Standard Model, gravity, or ToE closure is exported."
ST475,blocked_no_new_selector_or_scale_source,Selector_and_Scale_Admission_Gate,"No dimensional, bridge-role-transfer, laboratory, L_total, Standard Model, gravity, or ToE closure is exported."
ST476,blocked_no_independent_empirical_evidence,Independent_Evidence_Gate,"No dimensional, bridge-role-transfer, laboratory, L_total, Standard Model, gravity, or ToE closure is exported."
