program,status,object,boundary
ST1962,constructed_base_flag_complex_as_canonical_support_only_choice,BaseFlagComplex,Full 11-simplex.
ST1963,proven_base_flag_Hodge_one_form_zero_mode_count_is_zero,BaseHodgeH1,H1=0 after all triangles.
ST1964,constructed_refined_flag_complex_of_K12_square_K2,RefinedFlagComplex,Contains lifted triangles but no product squares.
ST1965,proven_refined_flag_Hodge_one_form_has_eleven_zero_modes,RefinedFlagH1,H1 dimension11.
ST1966,proven_flag_complex_functor_does_not_preserve_base_H1_under_exact_refinement,FlagRefinementFailure,0 to 11 jump.
ST1967,constructed_product_cell_complex_repair_with_66_squares,ProductCellRepair,Uses refinement history/map.
ST1968,proven_product_cell_repair_restores_H1_zero,ProductHodgeH1,Triangles plus squares boundary rank121.
ST1969,proven_required_product_squares_are_not_cliques_of_refined_support,NonCliqueSquareNecessity,Cannot arise from flag rule alone.
ST1970,proven_weighted_Hodge_laplacian_still_requires_edge_face_inner_products_and_relative_scales,WeightedHodgeFreedom,Topology does not fix dynamics.
ST1971,proven_full_base_clique_exterior_algebra_has_4096_simplices_and_dimension11_not_3plus1,FullCliqueExteriorSize,Canonical but physically wrong-sized.
ST1972,proven_Hodge_or_spectral_action_still_requires_cutoff_scale_function_and_field_representation,SpectralActionScale,No automatic physics.
ST1973,identified_unavoidable_support_naturality_vs_refinement_history_fork,SupportVsHistoryFork,Flag uses current graph only; product repair uses morphism history.
ST1974,proven_no_single_support_only_flag_Hodge_functor_satisfies_exact_product_refinement_H1_closure,HodgeRepairNoGo,Within declared constructions.
ST1975,round_five_falsifies_canonical_flag_Hodge_complex_as_refinement_compatible_gauge_geometry,RoundFive_Verdict,Product-relative alternative survives conditionally.
ST1976,recommended_ST1977_ST1991,RoundFive_Recommendation,Synthesize 2-complex no-go and identify final deciding route.
