program,status,object,boundary
ST5382,Classified,final_interpretation_Objective,Declared scope.
ST5383,Audited,final_interpretation_Input,Prior strict/legacy packets.
ST5384,Constructed,final_interpretation,Mathematical type separated.
ST5385,Proven or inherited,final_interpretation_CoreStatement,Within declared class.
ST5386,Recorded,final_interpretation_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5387,Retained,final_interpretation_PositiveContent,No overpromotion.
ST5388,Retained,final_interpretation_Counterexample,Alternative representative or symmetry orbit.
ST5389,Passed boundary,final_interpretation_SymmetryTest,Invariant data do not select free orbit member.
ST5390,Proven boundary,final_interpretation_RemovalTest,Removing extra structure restores ambiguity.
ST5391,Classified,final_interpretation_StrictStatus,Only fiber-invariant content is strict.
ST5392,Not established,final_interpretation_PhysicalStatus,Units/OA/evidence checked separately.
ST5393,Separated,final_interpretation_LegacyStatus,No silent role transfer.
ST5394,Installed,final_interpretation_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5395,Round verdict,final_interpretation_RoundVerdict,Adaptive output.
ST5396,Recommendation,final_interpretation_NextDependency,Next theme follows from this boundary.
