program,status,object,boundary
ST1017,constructed_annihilation_boundary,AnnihilationBoundary_Definition,"A new mathematical object, not a strict-core export."
ST1018,proven_unit_sphere_distance_to_zero_is_one,UnitSphere_PositiveDistanceBarrier,Finite or infinite Hilbert dimension; normalized-state premise required.
ST1019,proven_simplex_l1_distance_to_zero_is_one,Simplex_MassBarrier,Probability normalization premise required.
ST1020,proven_positive_conserved_charge_forbids_zero,ConservedCharge_ZeroNoGo,Charge must be strict-sourced and conserved; current FIN only has channel-dependent norms/mass.
ST1021,proven_finite_time_equilibrium_hit_no_go_under_uniqueness,LocallyLipschitz_FiniteTimeHitNoGo,Autonomous locally Lipschitz ODE and zero equilibrium; backward uniqueness on the relevant interval.
ST1022,proven_nonlipschitz_finite_time_collapse_counterexample,NonLipschitz_FiniteTimeCollapse,"Scalar countermodel, not a FIN law."
ST1023,proven_lipschitz_dynamics_can_extinguish_asymptotically,Lipschitz_AsymptoticExtinction,Shows finite-time no-hit is weaker than eternal positive lower bound.
ST1024,proven_complete_invariant_flow_has_no_exit_event,CompleteFlow_StateSpaceInvariance,This conclusion is conditional on invariance and completeness.
ST1025,proven_global_phase_is_not_state_annihilation,ProjectivePhase_Quotient,Applies to projective/ray semantics.
ST1026,proven_compact_invariant_set_precludes_escape,CompactInvariantSet_Persistence,Compactness does not by itself prove the set is invariant or select its dynamics.
ST1027,constructed_coercive_barrier_criterion,CoerciveLyapunov_Sublevel,Candidate theorem schema; FIN source for V remains open.
ST1028,proven_component_label_protects_only_if_zero_is_outside_component,Topology_ComponentProtection,Topology requires a specified state space and continuous dynamics.
ST1029,proven_each_minimal_premise_is_removable,PremiseRemoval_Countermodels,"Countermodels establish necessity for the proposed total-state theorem, not metaphysical necessity."
ST1030,current_FIN_supplies_channel_invariants_not_total_ontology,CurrentFIN_PremiseAudit,Strict A is real symmetric Laplacian-like; total-state manifold is not yet an exported axiom/theorem.
ST1031,recommended_ST1032_ST1046,RoundTwo_Recommendation,Next round tests whether bootstrap/self-reference can derive rather than assume persistence.
