program,status,object,boundary
ST1467,constructed_bidirectional_KL_allocation_objective,AllocationObjective,"Numerical design metric, not exact error exponent for composite families."
ST1468,constructed_training_nuisance_grid,TrainingNuisanceGrid,Includes box boundaries.
ST1469,proven_training_per_time_divergences_nonnegative,PerTimeSymmetricKL,Finite grid.
ST1470,solved_finite_grid_linear_program,LinearProgram,LP optimality only for sampled rows.
ST1471,strong_numerical_minimax_grid_allocation_uses_endpoint_times,OptimalGridWeights,Middle times get zero weight in this metric/grid.
ST1472,identified_training_worst_case,TrainingWorstCase,Grid row.
ST1473,proven_grid_objective_improves_over_equal_allocation,EqualAllocationBaseline,Same training grid/metric.
ST1474,strong_heldout_finer_grid_preserves_allocation_value,HeldOutGridAudit,Not continuous certificate.
ST1475,constructed_hundred_shot_integer_allocation,HundredShotIntegerAllocation,Practical rounding.
ST1476,proven_positive_two_time_interval_residual_and_continuous_KL_candidate_lower_bound,TwoTimeIntervalResidual,Adaptive outward cover.
ST1477,proven_continuous_minimax_value_bracket_for_declared_metric,CertifiedVsOptimizedSeparation,Upper bound uses two explicit nuisance points and a fixed dual mixture.
ST1478,proven_grid_optimum_lies_on_clock_boundary_and_two_time_face,BoundaryActivity,Warning for model sensitivity.
ST1479,allocation_has_certified_continuous_near_minimax_value_but_exact_optimizer_remains_open,AllocationEvidenceStatus,Value bracket is rigorous for frozen decimal/declared box; exact weights are not.
ST1480,endpoint_weighting_is_promising_but_four_time_design_remains_certified_default,RoundTwo_Verdict,Conservative recommendation.
ST1481,recommended_ST1482_ST1496,RoundTwo_Recommendation,Build a finite-mixture e-process without nuisance refitting.
