program,status,object,boundary
ST4182,Proven,FiniteDifferencePass,
ST4183,Proven,HankelH1Failure,
ST4184,Proven,HankelH2Failure,
ST4185,No-go,PositiveMomentNoGo,
ST4186,No-go,ExponentialMixtureNoGo,
ST4187,Proven,RepairLowerBound,
ST4188,Proven,ExactMatchConflict,
ST4189,Proven,ApproximateRepair,
ST4190,Proven,LossFunctionFreedom,
ST4191,Proven,SignedMixture,
ST4192,Proven,ComplexPoles,
ST4193,Proven,PositivityLost,
ST4194,No-go,MomentRouteClosed,
ST4195,Round verdict,RoundVerdict,
ST4196,Recommendation,Next,
