program,status,object,boundary
ST7617,Declared,fluctuation_dissipation_response_function_Objective,Hundred-round FDT audit.
ST7618,Audited,fluctuation_dissipation_response_function_PriorEvidence,Hundred-round FDT audit.
ST7619,Constructed,fluctuation_dissipation_response_function_TypedObject,Hundred-round FDT audit.
ST7620,Proven or scoped,fluctuation_dissipation_response_function_Theorem,Hundred-round FDT audit.
ST7621,Recorded,fluctuation_dissipation_response_function_Derivation,Hundred-round FDT audit.
ST7622,Retained,fluctuation_dissipation_response_function_PositiveContent,Hundred-round FDT audit.
ST7623,Identified,fluctuation_dissipation_response_function_FreeParameter,Hundred-round FDT audit.
ST7624,Constructed,fluctuation_dissipation_response_function_Counterexample,Hundred-round FDT audit.
ST7625,Completed,fluctuation_dissipation_response_function_SymmetryAudit,Hundred-round FDT audit.
ST7626,Completed,fluctuation_dissipation_response_function_FDTTest,Hundred-round FDT audit.
ST7627,Classified,fluctuation_dissipation_response_function_StrictStatus,Hundred-round FDT audit.
ST7628,Not established,fluctuation_dissipation_response_function_PhysicalStatus,Hundred-round FDT audit.
ST7629,Installed,fluctuation_dissipation_response_function_FalsificationRule,Hundred-round FDT audit.
ST7630,Round verdict,fluctuation_dissipation_response_function_RoundVerdict,Hundred-round FDT audit.
ST7631,Recommendation,fluctuation_dissipation_response_function_NextDependency,Hundred-round FDT audit.
