program,status,object,boundary
ST8202,Declared,operational_tests_holdout_Objective,Hundred-round FDT audit.
ST8203,Audited,operational_tests_holdout_PriorEvidence,Hundred-round FDT audit.
ST8204,Constructed,operational_tests_holdout_TypedObject,Hundred-round FDT audit.
ST8205,Proven or scoped,operational_tests_holdout_Theorem,Hundred-round FDT audit.
ST8206,Recorded,operational_tests_holdout_Derivation,Hundred-round FDT audit.
ST8207,Retained,operational_tests_holdout_PositiveContent,Hundred-round FDT audit.
ST8208,Identified,operational_tests_holdout_FreeParameter,Hundred-round FDT audit.
ST8209,Constructed,operational_tests_holdout_Counterexample,Hundred-round FDT audit.
ST8210,Completed,operational_tests_holdout_SymmetryAudit,Hundred-round FDT audit.
ST8211,Completed,operational_tests_holdout_FDTTest,Hundred-round FDT audit.
ST8212,Classified,operational_tests_holdout_StrictStatus,Hundred-round FDT audit.
ST8213,Not established,operational_tests_holdout_PhysicalStatus,Hundred-round FDT audit.
ST8214,Installed,operational_tests_holdout_FalsificationRule,Hundred-round FDT audit.
ST8215,Round verdict,operational_tests_holdout_RoundVerdict,Hundred-round FDT audit.
ST8216,Recommendation,operational_tests_holdout_NextDependency,Hundred-round FDT audit.
