program,status,object,boundary
ST8172,Declared,operational_tests_response_protocol_Objective,Hundred-round FDT audit.
ST8173,Audited,operational_tests_response_protocol_PriorEvidence,Hundred-round FDT audit.
ST8174,Constructed,operational_tests_response_protocol_TypedObject,Hundred-round FDT audit.
ST8175,Proven or scoped,operational_tests_response_protocol_Theorem,Hundred-round FDT audit.
ST8176,Recorded,operational_tests_response_protocol_Derivation,Hundred-round FDT audit.
ST8177,Retained,operational_tests_response_protocol_PositiveContent,Hundred-round FDT audit.
ST8178,Identified,operational_tests_response_protocol_FreeParameter,Hundred-round FDT audit.
ST8179,Constructed,operational_tests_response_protocol_Counterexample,Hundred-round FDT audit.
ST8180,Completed,operational_tests_response_protocol_SymmetryAudit,Hundred-round FDT audit.
ST8181,Completed,operational_tests_response_protocol_FDTTest,Hundred-round FDT audit.
ST8182,Classified,operational_tests_response_protocol_StrictStatus,Hundred-round FDT audit.
ST8183,Not established,operational_tests_response_protocol_PhysicalStatus,Hundred-round FDT audit.
ST8184,Installed,operational_tests_response_protocol_FalsificationRule,Hundred-round FDT audit.
ST8185,Round verdict,operational_tests_response_protocol_RoundVerdict,Hundred-round FDT audit.
ST8186,Recommendation,operational_tests_response_protocol_NextDependency,Hundred-round FDT audit.
