program,status,object,boundary
ST1257,constructed_W0_CA_SA_OA_three_package_architecture,ThreePackage_Architecture,All non-W0 packages explicitly conditional.
ST1258,proven_CA_is_necessary_for_dimensionful_HLT_predictions,CA_Necessity,"Relative to H,L,T target basis."
ST1259,proven_SA_is_necessary_for_one_selected_oriented_frame,SA_Necessity,Relative to the 24-frame torsor.
ST1260,proven_OA_is_necessary_for_testable_state_and_measurement_semantics,OA_Necessity,Release 10.96 countermodels survive CA+SA.
ST1261,proven_CA_SA_OA_are_independent_factors_in_declared_architecture,PackageIndependence_Theorem,Constructive product countermodels.
ST1262,proven_three_package_class_minimality,ConditionalMinimality_Theorem,"Minimality is by obligation class, not number of scalar axioms."
ST1263,proven_annihilation_question_requires_OA_after_ontological_typing,AnnihilationInterpretation_Final,CA/SA do not say what survival observable is measured.
ST1264,dual_dynamics_remains_a_mathematical_resource_not_a_physical_choice,DualDynamics_Status,OA must select or relate channels.
ST1265,adaptive_law_does_not_select_OA_without_cone_or_algebra_specific_axioms,AdaptiveLaw_Status,Operator adaptation can preserve multiple interpretations.
ST1266,conditional_W3_can_be_mathematically_coherent_after_all_three_packages,ConditionalW3_Status,Not strict ToE.
ST1267,strict_core_remains_W0_only_on_current_artifacts,StrictCore_Status,No silent promotion.
ST1268,strategic_two_package_verdict_upgraded_to_three_independent_packages,StrategicVerdict_Update,Important structural correction after Release 10.96.
ST1269,recommended_post_verdict_programmes,RecommendedNextProgrammes,Only nonreplay routes.
ST1270,installed_replay_stop_rules,ReplayStopRules,Preserve negative knowledge.
ST1271,six_round_cycle_complete_report_required,CycleSix_ReportTrigger,No laboratory or external audit.
