program,status,object,boundary
ST2142,proven_standard_unweighted_full_simplex_one_form_Hodge_spectrum_is_completely_flat_at12,StandardHodgeDegeneracy,No dispersion structure.
ST2143,proven_positive_orbit_Hodge_weights_can_split_and_move_all_nonzero_one_form_modes,WeightedSpectrumFreedom,Continuous tunability.
ST2144,zero_modes_encode_gradients_or_cohomology_but_not_particle_species_without_state_gauge_quotient_and_dynamics,GaugeModeInterpretation,Interpretation boundary.
ST2145,spectral_action_Tr_f_L1_over_Lambda2_depends_on_twelve_Hodge_parameters_f_and_Lambda,SpectralActionFreedom,No unique coefficients.
ST2146,one_form_heat_trace_and_effective_dimension_are_Hodge_measure_dependent,HeatTraceFreedom,Cannot predict continuum dimension.
ST2147,proven_refined_support_flag_choice_has_eleven_H1_zero_modes,RefinedFlagZeroModes,From Release 11.05.
ST2148,proven_product_square_cells_remove_those_eleven_zero_modes_but_introduce_vertical_positive_spectral_scales,ProductCellZeroModeRemoval,"Topology repaired, spectrum free."
ST2149,vertical_Hodge_weights_act_as_unsourced_curvature_stiffness_or_mass_scales,VerticalMassScaleFreedom,Physical interpretation conditional.
ST2150,identified_only_robust_cohomological_content_as_kernel_dimensions_given_a_chosen_complex,CohomologyRobustContent,Not face selection or positive spectrum.
ST2151,blocked_no_wavevector_locality_lattice_spacing_or_stable_dimension_for_Maxwell_dispersion,ContinuumDispersionBoundary,Complete-base nonlocality persists.
ST2152,Euclidean_Hodge_spectrum_does_not_generate_Lorentz_signature_or_causal_cone,LorentzBoundary,Analytic continuation extra.
ST2153,proven_no_nonzero_gauge_spectral_prediction_is_invariant_across_current_admissible_Hodge_cone,PredictionNoGo,Current strict data underdetermines it.
ST2154,constructed_conditional_spectral_gauge_model_after_fixing_complex_measure_calculus_and_scale,ConditionalSpectralModel,Mathematically executable.
ST2155,round_five_falsifies_Hodge_spectrum_or_spectral_action_as_source_free_selector,RoundFive_Verdict,Only conditional models remain.
ST2156,recommended_ST2157_ST2171,RoundFive_Recommendation,Synthesize exact dimension reductions and update decisive frontier.
