program,status,object,boundary
ST1692,constructed_column_stochastic_vertex_detector_ball,DetectorMatrixBall,Arbitrary destination of misclassification mass.
ST1693,proven_detector_output_is_within_delta_TV_of_ideal_distribution,PerDistributionTVBound,Column coupling argument.
ST1694,proven_independent_detector_matrices_reduce_model_TV_by_at_most_two_delta,IndependentDetectorTVBound,Triangle inequality.
ST1695,proven_five_percent_vertex_dependent_detector_ball_preserves_simple_model_separation,FivePercentDetectorGap,Full distributions at t=.6.
ST1696,proven_independent_detector_identifiability_threshold,DetectorIdentifiabilityThreshold,Sufficient and sharp for triangle argument.
ST1697,common_detector_matrix_can_contract_more_and_needs_Dobrushin_or_inverse_calibration_for_sharp_bound,CommonDetectorBoundary,Current bound remains valid but not optimal.
ST1698,constructed_no_click_as_thirteenth_outcome_for_substochastic_efficiency,NoClickAugmentation,Makes loss map stochastic on augmented alphabet.
ST1699,constructed_detector_qclock_artifact_hash,DetectorArtifact,Reproducibility.
ST1700,constructed_dimensionful_fiber_return_models,PhysicalFiberClockModel,CA time conversion.
ST1701,proven_joint_q_tau_scaling_symmetry,QClockScalingSymmetry,All physical-time fiber records invariant.
ST1702,proven_q_and_clock_scale_are_not_jointly_identifiable_from_any_number_of_fiber_return_times,JointQClockNoGo,Only ratio kappa=q/tau_* appears.
ST1703,proven_multiple_scheduled_physical_times_do_not_break_exact_scaling_torsor,MultipleTimesDoNotBreakScaling,Same ratio multiplies every time.
ST1704,proven_external_or_independent_tau_calibration_restores_prior_q_identifiability_results,CalibratedClockRestoresQ,Conditional.
ST1705,detector_matrix_robustness_positive_joint_q_clock_has_exact_no_go,RoundFive_Verdict,Status split.
ST1706,recommended_ST1707_ST1721,RoundFive_Recommendation,Final synthesis Release 11.02.
