program,status,object,boundary
ST2682,Defined,SteadyEntropyProduction,sigma=sum J log forward/backward affinity.
ST2683,Proven,ReversibleZero,Detailed balance sigma=0.
ST2684,Proven,CirculationPositive,Nonzero circulation generically sigma>0.
ST2685,Proven,TimeReversal,Time reversal maps J to -J.
ST2686,Proven,SignPair,Opposite arrows share pi and sigma.
ST2687,No-go,MagnitudeFreedom,Current amplitude remains free subject positivity.
ST2688,No-go,ThermalUnits,Dimensionless sigma is not watts/kelvin.
ST2689,Boundary,LandauerBoundary,Physical reset needs bath and kBT.
ST2690,Conditional,HousekeepingHeat,Nonreversible steady state needs supplied drive.
ST2691,Conditional,FluctuationTheorem,Requires declared path measure.
ST2692,No-go,ClockRequirement,Rates need seconds.
ST2693,No-go,BathRequirement,Temperature/environment absent.
ST2694,Proven,ObservedArrowBoundary,Entropy production magnitude does not select orientation sign.
ST2695,Round verdict,RoundFiveVerdict,A kinetic arrow requires a nonequilibrium resource and polarity beyond FIN equilibrium data.
ST2696,Recommendation,RoundFiveRecommendation,Synthesize broad theorem.
