program,status,object,boundary
ST8022,Declared,hierarchy_scale_rate_sequence_Objective,Hundred-round FDT audit.
ST8023,Audited,hierarchy_scale_rate_sequence_PriorEvidence,Hundred-round FDT audit.
ST8024,Constructed,hierarchy_scale_rate_sequence_TypedObject,Hundred-round FDT audit.
ST8025,Proven or scoped,hierarchy_scale_rate_sequence_Theorem,Hundred-round FDT audit.
ST8026,Recorded,hierarchy_scale_rate_sequence_Derivation,Hundred-round FDT audit.
ST8027,Retained,hierarchy_scale_rate_sequence_PositiveContent,Hundred-round FDT audit.
ST8028,Identified,hierarchy_scale_rate_sequence_FreeParameter,Hundred-round FDT audit.
ST8029,Constructed,hierarchy_scale_rate_sequence_Counterexample,Hundred-round FDT audit.
ST8030,Completed,hierarchy_scale_rate_sequence_SymmetryAudit,Hundred-round FDT audit.
ST8031,Completed,hierarchy_scale_rate_sequence_FDTTest,Hundred-round FDT audit.
ST8032,Classified,hierarchy_scale_rate_sequence_StrictStatus,Hundred-round FDT audit.
ST8033,Not established,hierarchy_scale_rate_sequence_PhysicalStatus,Hundred-round FDT audit.
ST8034,Installed,hierarchy_scale_rate_sequence_FalsificationRule,Hundred-round FDT audit.
ST8035,Round verdict,hierarchy_scale_rate_sequence_RoundVerdict,Hundred-round FDT audit.
ST8036,Recommendation,hierarchy_scale_rate_sequence_NextDependency,Hundred-round FDT audit.
