program,status,object,boundary
ST1782,constructed_canonical_finite_Dirichlet_action_from_A,DirichletAction,No 4D interpretation.
ST1783,proven_Dirichlet_Euler_equation_is_Af_equals_J,DirichletEulerEquation,Ordinary finite variation.
ST1784,proven_zero_mode_requires_source_compatibility_and_gauge_fix,ZeroModeCompatibility,A1=0.
ST1785,proven_mean_zero_Green_operator_is_Moore_Penrose_A_plus,DirichletGreen,Not W.
ST1786,constructed_positive_massive_resolvent_family,MassiveResolventFamily,Mass is an extra scale/parameter.
ST1787,proven_strict_kernel_matrix_W_is_affine_adjacency_of_A,WAdjacencyIdentity,Definition of current finite model.
ST1788,proven_W_cannot_equal_normal_ordered_resolvent_of_same_A_on_seven_eigenvalues,WNotSameAGreenTheorem,Quadratic polynomial obstruction.
ST1789,proven_W_is_indefinite_not_Euclidean_covariance,WSpectrumIndefiniteness,Frozen strict finite matrix.
ST1790,proven_action_with_propagator_W_has_indefinite_Hessian_W_inverse,WInverseActionInstability,Euclidean action unbounded along negative modes.
ST1791,proven_quadratic_action_with_Hessian_A_unique_up_to_affine_and_constant_terms,QuadraticActionUniqueness,Finite calculus.
ST1792,proven_same_A_generates_heat_unitary_and_second_order_wave_calculi,HeatUnitaryWaveFromA,Mathematical dual/multiple dynamics.
ST1793,proven_Dirichlet_action_does_not_select_physical_channel_clock_state_category_or_observables,ChannelSelectionBoundary,Prior OA no-go survives.
ST1794,proven_noncommutative_spectral_action_requires_extra_algebra_representation_Dirac_cutoff_and_scale,SpectralActionInputBoundary,A alone insufficient.
ST1795,round_five_identifies_Dirichlet_form_as_deepest_unavoidable_variational_object_and_refutes_W_as_its_propagator,RoundFive_Verdict,"Parent operator could differ, but must be supplied."
ST1796,recommended_ST1797_ST1811,RoundFive_Recommendation,Synthesize all six rounds and rank decisive future routes.
