program,status,object,boundary
ST4512,Proven,RowSum,
ST4513,Proven,PSDOnC12,
ST4514,Proven,FiniteSpectrum,
ST4515,Proven,D12Symmetry,
ST4516,Proven,DualFiniteDynamics,
ST4517,Proven,LoopTensor,
ST4518,Proven,FiniteFlagLift,
ST4519,Proven,TailLowerBoundConditional,
ST4520,Proven,ExtensionVariantSpeed,
ST4521,Proven,ExtensionVariantDimension,
ST4522,Proven,ExtensionVariantCone,
ST4523,Proven,ExtensionVariantRG,
ST4524,Proven,InvariantLedger,
ST4525,Round verdict,RoundVerdict,
ST4526,Recommendation,Next,
