program,status,object,boundary
ST5322,Classified,minimal_axioms_Objective,Declared scope.
ST5323,Audited,minimal_axioms_Input,Prior strict/legacy packets.
ST5324,Constructed,minimal_axioms,Mathematical type separated.
ST5325,Proven or inherited,minimal_axioms_CoreStatement,Within declared class.
ST5326,Recorded,minimal_axioms_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5327,Retained,minimal_axioms_PositiveContent,No overpromotion.
ST5328,Retained,minimal_axioms_Counterexample,Alternative representative or symmetry orbit.
ST5329,Passed boundary,minimal_axioms_SymmetryTest,Invariant data do not select free orbit member.
ST5330,Proven boundary,minimal_axioms_RemovalTest,Removing extra structure restores ambiguity.
ST5331,Classified,minimal_axioms_StrictStatus,Only fiber-invariant content is strict.
ST5332,Not established,minimal_axioms_PhysicalStatus,Units/OA/evidence checked separately.
ST5333,Separated,minimal_axioms_LegacyStatus,No silent role transfer.
ST5334,Installed,minimal_axioms_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5335,Round verdict,minimal_axioms_RoundVerdict,Adaptive output.
ST5336,Recommendation,minimal_axioms_NextDependency,Next theme follows from this boundary.
