program,status,object,boundary
ST1227,constructed_W0_CA_SA_conditional_architecture,TwoPackage_Architecture,Explicit non-strict branch.
ST1228,constructed_three_models_with_identical_W0_CA_SA,SameCASA_ThreeStateModels,Countermodels to sufficiency.
ST1229,proven_CA_and_SA_do_not_change_state_space_inequivalence,StateTopology_AmbiguityPersists,Dimensions/topology unchanged by units and a frame label.
ST1230,proven_same_tau_dimensionalizes_both_incompatible_channels,DimensionfulDualDynamics,"This is dimensional compatibility, not physical equivalence."
ST1231,constructed_same_selected_vertex_preparation_in_classical_and_quantum_models,SelectedFrame_PreparationCandidate,Preparation semantics already differs by category.
ST1232,proven_same_W0_CA_SA_yields_different_return_predictions,SameInput_DifferentPredictions,Operational discriminator once category/channel is specified.
ST1233,proven_repository_adaptive_law_is_operator_space_typed_not_state_category_typed,AdaptiveOperatorLaw_TypeAudit,Uses the documented schematic law only.
ST1234,proven_simple_adaptive_operator_flow_preserves_both_classical_and_quantum_uses,AdaptiveScalingFlow_Counterexample,Counterexample to adaptive-law-as-category-selector.
ST1235,proven_M12_generation_does_not_supply_preparation_instrument_or_record,FullMatrixAlgebra_NotOperationalSelection,Algebraic reachability is not operational semantics.
ST1236,proven_CA_SA_does_not_complete_information_to_thermodynamics,ThermodynamicBridge_StillMissing,Temperature/bath/process structure absent.
ST1237,proven_cstar_does_not_create_Lorentz_or_causal_structure,LorentzCausalBridge_StillMissing,A speed unit is not a light cone.
ST1238,proven_annihilation_blocker_remains_category_dependent_after_CA_SA,AnnihilationMeaning_StillAmbiguous,Units and frame do not choose conserved object.
ST1239,proven_W0_plus_CA_plus_SA_is_insufficient_for_unique_operational_physics,TwoPackage_InsufficiencyTheorem,New theorem relative to the earlier strategic two-package proposal.
ST1240,two_package_architecture_is_coherent_but_not_operationally_complete,RoundFour_Verdict,Do not discard CA/SA; add an independently labelled package.
ST1241,recommended_ST1242_ST1256,RoundFour_Recommendation,Construct and minimize an Operational/State package OA.
