program,status,object,boundary
ST3552,Proven,HeatDispersion,lambda~|k|^alpha.
ST3553,Proven,UnitaryDispersion,omega_U=lambda.
ST3554,Proven,WaveDispersion,omega_W=sqrt(lambda)~|k|^(alpha/2).
ST3555,Proven,HeatWalkScaling,d_w=alpha.
ST3556,Proven,UnitaryGroupVelocity,v_U~|k|^(alpha-1).
ST3557,Proven,WaveGroupVelocity,v_W~|k|^(alpha/2-1).
ST3558,Proven,Eta18Divergence,Both diverge as k->0 for alpha=.8.
ST3559,Proven,FiniteSpeedCriterion,Finite nonzero wave speed requires alpha=2.
ST3560,Conditional,FiniteRangeRecovery,Finite-range quadratic symbol.
ST3561,Proven,ClockScalingHeat,Diffusive scaling a^-2.
ST3562,Proven,ClockScalingWave,Wave scaling a^-1.
ST3563,Proven,OneClockNoGo,Shared finite A does not imply one continuum clock.
ST3564,No-go,LorentzBoundary,No Lorentz cone from fractional continuation.
ST3565,Round verdict,RoundThreeVerdict,Dual dynamics falsifies automatic normal diffusion/light speed.
ST3566,Recommendation,RoundThreeRecommendation,Type eta versus dimension.
