program,status,object,boundary
ST837,constructed_finite_DNLS_model,DNLS_StateSpace,Conditional.
ST838,proven_defocusing_energy_bounded_below,Defocusing_EnergyBound,g supplied.
ST839,proven_focusing_bound_at_fixed_norm,Focusing_NormConstrainedBound,No unconstrained bound.
ST840,proven_uniform_stationary_branch,Uniform_StationaryBranch,Not localized.
ST841,conditional_localized_branch_route,LocalizedBranch_ExistenceRoute,Proof not executed.
ST842,constructed_Bogoliubov_stability_matrix,Linearized_StabilityMatrix,No interval spectrum.
ST843,proven_conditional_pump_loss_balance,PumpLoss_AmplitudeBalance,pump/loss supplied.
ST844,proven_exact_symmetric_seed_no_go_persists,SeedRequirement,Noise/seed needed.
ST845,blocked_no_strict_gain_coefficient_source,GainSourceRequirement,g/P/gamma unsourced.
ST846,blocked_no_branch_selector,SelectorRequirement,D12 orbit not member.
ST847,soliton_name_not_yet_earned,SolitonTerminologyGate,Need traveling/localized stability.
ST848,continuum_scaling_open,ContinuumScaling_Obligation,Refinement and nonlinear scaling missing.
ST849,heldout_carrier_transfer_required,HeldOutCarrier_Transfer,No transfer.
ST850,blocked_no_strict_nonlinear_source,StrictSource_Gate,Conditional model only.
ST851,blocked_no_evidence,Evidence_Gate,Round two local.
