program,status,object,boundary
ST7917,Declared,fin_application_selector_current_Objective,Hundred-round FDT audit.
ST7918,Audited,fin_application_selector_current_PriorEvidence,Hundred-round FDT audit.
ST7919,Constructed,fin_application_selector_current_TypedObject,Hundred-round FDT audit.
ST7920,Proven or scoped,fin_application_selector_current_Theorem,Hundred-round FDT audit.
ST7921,Recorded,fin_application_selector_current_Derivation,Hundred-round FDT audit.
ST7922,Retained,fin_application_selector_current_PositiveContent,Hundred-round FDT audit.
ST7923,Identified,fin_application_selector_current_FreeParameter,Hundred-round FDT audit.
ST7924,Constructed,fin_application_selector_current_Counterexample,Hundred-round FDT audit.
ST7925,Completed,fin_application_selector_current_SymmetryAudit,Hundred-round FDT audit.
ST7926,Completed,fin_application_selector_current_FDTTest,Hundred-round FDT audit.
ST7927,Classified,fin_application_selector_current_StrictStatus,Hundred-round FDT audit.
ST7928,Not established,fin_application_selector_current_PhysicalStatus,Hundred-round FDT audit.
ST7929,Installed,fin_application_selector_current_FalsificationRule,Hundred-round FDT audit.
ST7930,Round verdict,fin_application_selector_current_RoundVerdict,Hundred-round FDT audit.
ST7931,Recommendation,fin_application_selector_current_NextDependency,Hundred-round FDT audit.
