program,status,object,boundary
ST5022,Classified,coupling_relations_Objective,Declared scope.
ST5023,Audited,coupling_relations_Input,Prior strict/legacy packets.
ST5024,Constructed,coupling_relations,Mathematical type separated.
ST5025,Proven or inherited,coupling_relations_CoreStatement,Within declared class.
ST5026,Recorded,coupling_relations_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5027,Retained,coupling_relations_PositiveContent,No overpromotion.
ST5028,Retained,coupling_relations_Counterexample,Alternative representative or symmetry orbit.
ST5029,Passed boundary,coupling_relations_SymmetryTest,Invariant data do not select free orbit member.
ST5030,Proven boundary,coupling_relations_RemovalTest,Removing extra structure restores ambiguity.
ST5031,Classified,coupling_relations_StrictStatus,Only fiber-invariant content is strict.
ST5032,Not established,coupling_relations_PhysicalStatus,Units/OA/evidence checked separately.
ST5033,Separated,coupling_relations_LegacyStatus,No silent role transfer.
ST5034,Installed,coupling_relations_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5035,Round verdict,coupling_relations_RoundVerdict,Adaptive output.
ST5036,Recommendation,coupling_relations_NextDependency,Next theme follows from this boundary.
