program,status,object,boundary
ST882,synthetic_fixture_pass,FineRateTomography_Fixture,Synthetic/software scope only.
ST883,synthetic_fixture_pass,TwoClock_Fixture,Synthetic/software scope only.
ST884,schema_only,IndependentAnchor_Fixture,Synthetic/software scope only.
ST885,synthetic_fixture_pass,PolarizationGauss_Fixture,Synthetic/software scope only.
ST886,synthetic_fixture_pass,TailClass_Fixture,Synthetic/software scope only.
ST887,synthetic_fixture_pass,SignedInstability_Control,Synthetic/software scope only.
ST888,conditional_null_only,GravityNull_Control,Synthetic/software scope only.
ST889,pipeline_constructed,BlindFeature_Pipeline,Synthetic/software scope only.
ST890,cover_constructed,NuisanceCover,Synthetic/software scope only.
ST891,one_shot_rule_constructed,OneShot_Unblinding,Synthetic/software scope only.
ST892,roles_unstaffed,CustodyRole_Check,Synthetic/software scope only.
ST893,failure_stop_constructed,FailureStop,Synthetic/software scope only.
ST894,transfer_packet_ready,ExternalPartner_Packet,Synthetic/software scope only.
ST895,operational_math_ready_physics_not,OperationalReadiness_Gate,Synthetic/software scope only.
ST896,blocked_no_evidence,Evidence_Gate,Synthetic/software scope only.
