program,status,object,boundary
ST4992,Classified,factorization_Objective,Declared scope.
ST4993,Audited,factorization_Input,Prior strict/legacy packets.
ST4994,Constructed,factorization,Mathematical type separated.
ST4995,Proven or inherited,factorization_CoreStatement,Within declared class.
ST4996,Recorded,factorization_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST4997,Retained,factorization_PositiveContent,No overpromotion.
ST4998,Retained,factorization_Counterexample,Alternative representative or symmetry orbit.
ST4999,Passed boundary,factorization_SymmetryTest,Invariant data do not select free orbit member.
ST5000,Proven boundary,factorization_RemovalTest,Removing extra structure restores ambiguity.
ST5001,Classified,factorization_StrictStatus,Only fiber-invariant content is strict.
ST5002,Not established,factorization_PhysicalStatus,Units/OA/evidence checked separately.
ST5003,Separated,factorization_LegacyStatus,No silent role transfer.
ST5004,Installed,factorization_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5005,Round verdict,factorization_RoundVerdict,Adaptive output.
ST5006,Recommendation,factorization_NextDependency,Next theme follows from this boundary.
