program,status,object,boundary
ST1902,proven_weighted_strict_graph_automorphism_group_is_exactly_D12,WeightedAutomorphismGroup,"Unique maximum-weight distance-1 edges form C12; its automorphisms are D12, which preserves all cyclic distances."
ST1903,proven_220_triangles_split_into_twelve_D12_orbits,TriangleOrbitCensus,Finite orbit enumeration.
ST1904,proven_automorphism_natural_face_sets_are_arbitrary_unions_of_twelve_orbits,NaturalFaceSetCount,Boolean orbit subsets.
ST1905,proven_explicit_natural_76_face_complex_A_has_boundary_rank55,ExplicitFullRankComplexA,Exact rational SymPy rank.
ST1906,proven_explicit_natural_76_face_complex_B_has_boundary_rank55,ExplicitFullRankComplexB,Exact rational SymPy rank.
ST1907,proven_naturality_H1_killing_and_same_face_count_do_not_select_unique_complex,SameSizeNonuniqueness,Two explicit distinct witnesses.
ST1908,proven_at_least_2542_natural_face_sets_kill_H1_over_GF2_and_hence_have_full_rational_boundary_rank,GF2FullRankCensus,Exact bit elimination; there may be additional rational-only passes.
ST1909,proven_at_least_338_inclusion_minimal_GF2_full_rank_natural_complexes,GF2MinimalCensus,All found use five orbits.
ST1910,constructed_full_flag_clique_complex_choice,FullCliqueChoice,Canonical from support but 11-dimensional simplex.
ST1911,constructed_empty_2cell_choice,EmptyFaceChoice,Also support-automorphism natural but leaves H1 dimension55.
ST1912,proven_automorphism_naturality_alone_has_4096_fold_face_set_ambiguity,NaturalityNoSelection,No selector.
ST1913,proven_adding_H1_zero_still_leaves_thousands_of_natural_candidates,H1NoSelection,At least GF2 passing count.
ST1914,proven_inclusion_minimality_and_five_orbit_constraint_still_leave_hundreds_of_candidates,MinimalityNoSelection,No canonical minimum.
ST1915,round_one_falsifies_automorphism_naturality_plus_basic_topology_as_unique_2complex_selector,RoundOne_Verdict,Stronger principles required.
ST1916,recommended_ST1917_ST1931,RoundOne_Recommendation,Classify natural face measures and test uniqueness under homogeneity/local rules.
