program,status,object,boundary
ST7437,Declared,path_space_large_deviation_Objective,Hundred-round FDT audit.
ST7438,Audited,path_space_large_deviation_PriorEvidence,Hundred-round FDT audit.
ST7439,Constructed,path_space_large_deviation_TypedObject,Hundred-round FDT audit.
ST7440,Proven or scoped,path_space_large_deviation_Theorem,Hundred-round FDT audit.
ST7441,Recorded,path_space_large_deviation_Derivation,Hundred-round FDT audit.
ST7442,Retained,path_space_large_deviation_PositiveContent,Hundred-round FDT audit.
ST7443,Identified,path_space_large_deviation_FreeParameter,Hundred-round FDT audit.
ST7444,Constructed,path_space_large_deviation_Counterexample,Hundred-round FDT audit.
ST7445,Completed,path_space_large_deviation_SymmetryAudit,Hundred-round FDT audit.
ST7446,Completed,path_space_large_deviation_FDTTest,Hundred-round FDT audit.
ST7447,Classified,path_space_large_deviation_StrictStatus,Hundred-round FDT audit.
ST7448,Not established,path_space_large_deviation_PhysicalStatus,Hundred-round FDT audit.
ST7449,Installed,path_space_large_deviation_FalsificationRule,Hundred-round FDT audit.
ST7450,Round verdict,path_space_large_deviation_RoundVerdict,Hundred-round FDT audit.
ST7451,Recommendation,path_space_large_deviation_NextDependency,Hundred-round FDT audit.
