program,status,object,boundary
ST7032,Declared,edge_rates_edge_verdict_Objective,Hundred-round FDT audit.
ST7033,Audited,edge_rates_edge_verdict_PriorEvidence,Hundred-round FDT audit.
ST7034,Constructed,edge_rates_edge_verdict_TypedObject,Hundred-round FDT audit.
ST7035,Proven or scoped,edge_rates_edge_verdict_Theorem,Hundred-round FDT audit.
ST7036,Recorded,edge_rates_edge_verdict_Derivation,Hundred-round FDT audit.
ST7037,Retained,edge_rates_edge_verdict_PositiveContent,Hundred-round FDT audit.
ST7038,Identified,edge_rates_edge_verdict_FreeParameter,Hundred-round FDT audit.
ST7039,Constructed,edge_rates_edge_verdict_Counterexample,Hundred-round FDT audit.
ST7040,Completed,edge_rates_edge_verdict_SymmetryAudit,Hundred-round FDT audit.
ST7041,Completed,edge_rates_edge_verdict_FDTTest,Hundred-round FDT audit.
ST7042,Classified,edge_rates_edge_verdict_StrictStatus,Hundred-round FDT audit.
ST7043,Not established,edge_rates_edge_verdict_PhysicalStatus,Hundred-round FDT audit.
ST7044,Installed,edge_rates_edge_verdict_FalsificationRule,Hundred-round FDT audit.
ST7045,Round verdict,edge_rates_edge_verdict_RoundVerdict,Hundred-round FDT audit.
ST7046,Recommendation,edge_rates_edge_verdict_NextDependency,Hundred-round FDT audit.
