program,status,object,boundary
ST7122,Declared,equilibrium_mixing_time_Objective,Hundred-round FDT audit.
ST7123,Audited,equilibrium_mixing_time_PriorEvidence,Hundred-round FDT audit.
ST7124,Constructed,equilibrium_mixing_time_TypedObject,Hundred-round FDT audit.
ST7125,Proven or scoped,equilibrium_mixing_time_Theorem,Hundred-round FDT audit.
ST7126,Recorded,equilibrium_mixing_time_Derivation,Hundred-round FDT audit.
ST7127,Retained,equilibrium_mixing_time_PositiveContent,Hundred-round FDT audit.
ST7128,Identified,equilibrium_mixing_time_FreeParameter,Hundred-round FDT audit.
ST7129,Constructed,equilibrium_mixing_time_Counterexample,Hundred-round FDT audit.
ST7130,Completed,equilibrium_mixing_time_SymmetryAudit,Hundred-round FDT audit.
ST7131,Completed,equilibrium_mixing_time_FDTTest,Hundred-round FDT audit.
ST7132,Classified,equilibrium_mixing_time_StrictStatus,Hundred-round FDT audit.
ST7133,Not established,equilibrium_mixing_time_PhysicalStatus,Hundred-round FDT audit.
ST7134,Installed,equilibrium_mixing_time_FalsificationRule,Hundred-round FDT audit.
ST7135,Round verdict,equilibrium_mixing_time_RoundVerdict,Hundred-round FDT audit.
ST7136,Recommendation,equilibrium_mixing_time_NextDependency,Hundred-round FDT audit.
