program,status,object,boundary
ST7977,Declared,hierarchy_scale_dynamic_lumpability_Objective,Hundred-round FDT audit.
ST7978,Audited,hierarchy_scale_dynamic_lumpability_PriorEvidence,Hundred-round FDT audit.
ST7979,Constructed,hierarchy_scale_dynamic_lumpability_TypedObject,Hundred-round FDT audit.
ST7980,Proven or scoped,hierarchy_scale_dynamic_lumpability_Theorem,Hundred-round FDT audit.
ST7981,Recorded,hierarchy_scale_dynamic_lumpability_Derivation,Hundred-round FDT audit.
ST7982,Retained,hierarchy_scale_dynamic_lumpability_PositiveContent,Hundred-round FDT audit.
ST7983,Identified,hierarchy_scale_dynamic_lumpability_FreeParameter,Hundred-round FDT audit.
ST7984,Constructed,hierarchy_scale_dynamic_lumpability_Counterexample,Hundred-round FDT audit.
ST7985,Completed,hierarchy_scale_dynamic_lumpability_SymmetryAudit,Hundred-round FDT audit.
ST7986,Completed,hierarchy_scale_dynamic_lumpability_FDTTest,Hundred-round FDT audit.
ST7987,Classified,hierarchy_scale_dynamic_lumpability_StrictStatus,Hundred-round FDT audit.
ST7988,Not established,hierarchy_scale_dynamic_lumpability_PhysicalStatus,Hundred-round FDT audit.
ST7989,Installed,hierarchy_scale_dynamic_lumpability_FalsificationRule,Hundred-round FDT audit.
ST7990,Round verdict,hierarchy_scale_dynamic_lumpability_RoundVerdict,Hundred-round FDT audit.
ST7991,Recommendation,hierarchy_scale_dynamic_lumpability_NextDependency,Hundred-round FDT audit.
