program,status,object,boundary
ST2982,Defined,PositiveSequence,q_n>=0.
ST2983,Proven,Monotonicity,theta_n nondecreasing for theta0>0.
ST2984,Exact,IncrementFormula,"Delta=atanh(r_n tanh theta_n), r_n=tanh(q_n)^3."
ST2985,Proven,LowerBound,Delta>=r_n tanh(theta0).
ST2986,Proven,UpperBound,Eventually Delta<=2r_n when r_n small.
ST2987,Proven,SufficientSummability,sum r_n finite implies finite theta limit.
ST2988,Proven,NecessarySummability,sum r_n infinite implies theta->infinity.
ST2989,Theorem,ExactCriterion,Finite limit iff sum tanh(q_n)^3 finite.
ST2990,Proven,NonzeroLimit,Finite positive q sum gives theta_inf>=theta0>0.
ST2991,Corollary,ConstantQFailure,Constant q>0 diverges.
ST2992,Proven,FinitePrefix,Any finite number of large levels does not affect criterion.
ST2993,Proven,SignPreservation,Theta sign retained.
ST2994,Proven,PositiveTheorem,Sharp positive hierarchy classification.
ST2995,Round verdict,RoundOneVerdict,Bounded nonzero order is possible through summable positive refinement.
ST2996,Recommendation,RoundOneRecommendation,Negative/mixed sequences.
