program,status,object,boundary
ST7632,Declared,fluctuation_dissipation_fdt_verdict_Objective,Hundred-round FDT audit.
ST7633,Audited,fluctuation_dissipation_fdt_verdict_PriorEvidence,Hundred-round FDT audit.
ST7634,Constructed,fluctuation_dissipation_fdt_verdict_TypedObject,Hundred-round FDT audit.
ST7635,Proven or scoped,fluctuation_dissipation_fdt_verdict_Theorem,Hundred-round FDT audit.
ST7636,Recorded,fluctuation_dissipation_fdt_verdict_Derivation,Hundred-round FDT audit.
ST7637,Retained,fluctuation_dissipation_fdt_verdict_PositiveContent,Hundred-round FDT audit.
ST7638,Identified,fluctuation_dissipation_fdt_verdict_FreeParameter,Hundred-round FDT audit.
ST7639,Constructed,fluctuation_dissipation_fdt_verdict_Counterexample,Hundred-round FDT audit.
ST7640,Completed,fluctuation_dissipation_fdt_verdict_SymmetryAudit,Hundred-round FDT audit.
ST7641,Completed,fluctuation_dissipation_fdt_verdict_FDTTest,Hundred-round FDT audit.
ST7642,Classified,fluctuation_dissipation_fdt_verdict_StrictStatus,Hundred-round FDT audit.
ST7643,Not established,fluctuation_dissipation_fdt_verdict_PhysicalStatus,Hundred-round FDT audit.
ST7644,Installed,fluctuation_dissipation_fdt_verdict_FalsificationRule,Hundred-round FDT audit.
ST7645,Round verdict,fluctuation_dissipation_fdt_verdict_RoundVerdict,Hundred-round FDT audit.
ST7646,Recommendation,fluctuation_dissipation_fdt_verdict_NextDependency,Hundred-round FDT audit.
