program,status,object,boundary
ST7287,Declared,nonequilibrium_fluctuation_ratio_Objective,Hundred-round FDT audit.
ST7288,Audited,nonequilibrium_fluctuation_ratio_PriorEvidence,Hundred-round FDT audit.
ST7289,Constructed,nonequilibrium_fluctuation_ratio_TypedObject,Hundred-round FDT audit.
ST7290,Proven or scoped,nonequilibrium_fluctuation_ratio_Theorem,Hundred-round FDT audit.
ST7291,Recorded,nonequilibrium_fluctuation_ratio_Derivation,Hundred-round FDT audit.
ST7292,Retained,nonequilibrium_fluctuation_ratio_PositiveContent,Hundred-round FDT audit.
ST7293,Identified,nonequilibrium_fluctuation_ratio_FreeParameter,Hundred-round FDT audit.
ST7294,Constructed,nonequilibrium_fluctuation_ratio_Counterexample,Hundred-round FDT audit.
ST7295,Completed,nonequilibrium_fluctuation_ratio_SymmetryAudit,Hundred-round FDT audit.
ST7296,Completed,nonequilibrium_fluctuation_ratio_FDTTest,Hundred-round FDT audit.
ST7297,Classified,nonequilibrium_fluctuation_ratio_StrictStatus,Hundred-round FDT audit.
ST7298,Not established,nonequilibrium_fluctuation_ratio_PhysicalStatus,Hundred-round FDT audit.
ST7299,Installed,nonequilibrium_fluctuation_ratio_FalsificationRule,Hundred-round FDT audit.
ST7300,Round verdict,nonequilibrium_fluctuation_ratio_RoundVerdict,Hundred-round FDT audit.
ST7301,Recommendation,nonequilibrium_fluctuation_ratio_NextDependency,Hundred-round FDT audit.
