program,status,object,boundary
ST4272,Proven,LegacyKernel,
ST4273,Proven,SignedBase,
ST4274,Proven,PositivityMap,
ST4275,Proven,RoleTransfer,
ST4276,Proven,BridgeIncomplete,
ST4277,Proven,LegacyTailFormula,
ST4278,Proven,StrictTailCone,
ST4279,Proven,DifferentSemantics,
ST4280,Proven,CommonRegularizer,
ST4281,Proven,DifferentOutputs,
ST4282,Proven,AlphaGeoBoundary,
ST4283,Proven,BetaTorsBoundary,
ST4284,No-go,LegacyCannotSelect,
ST4285,Round verdict,RoundVerdict,
ST4286,Recommendation,Next,
