program,status,object,boundary
ST3402,Constructed,HeatSemigroup,exp(-tL_rho).
ST3403,Boundary,InternalClock,t dimensionless until scale fixed.
ST3404,No-go,GlobalEnergyScale,"L->cL,t->t/c invariance."
ST3405,Defined,CoarseProjection,Prefix averaging.
ST3406,Boundary,Lumpability,Projected tree walk not generally Markov without symmetry/lumpability.
ST3407,Conditional,BoundaryProcess,Boundary process needs trace/limit construction.
ST3408,Conditional,HeatKernelDimension,Spectral dimension needs asymptotic theorem.
ST3409,No-go,FiniteDepth,Finite N spectra cannot prove continuum dimension.
ST3410,Proven,ObserverResolution,Prefix depth controls accessible modes.
ST3411,Boundary,RecordRequirements,Need timestamps and child-resolved records.
ST3412,No-go,Calibration,No SI units.
ST3413,Conditional,Inference,Records may estimate rho/r ratios.
ST3414,No-go,SourceBoundary,Estimation is not source.
ST3415,Round verdict,RoundFiveVerdict,"Dirichlet form supports internal diffusion, not physical spacetime."
ST3416,Recommendation,RoundFiveRecommendation,Synthesize.
