program,status,object,boundary
ST7077,Declared,equilibrium_reversible_conductance_Objective,Hundred-round FDT audit.
ST7078,Audited,equilibrium_reversible_conductance_PriorEvidence,Hundred-round FDT audit.
ST7079,Constructed,equilibrium_reversible_conductance_TypedObject,Hundred-round FDT audit.
ST7080,Proven or scoped,equilibrium_reversible_conductance_Theorem,Hundred-round FDT audit.
ST7081,Recorded,equilibrium_reversible_conductance_Derivation,Hundred-round FDT audit.
ST7082,Retained,equilibrium_reversible_conductance_PositiveContent,Hundred-round FDT audit.
ST7083,Identified,equilibrium_reversible_conductance_FreeParameter,Hundred-round FDT audit.
ST7084,Constructed,equilibrium_reversible_conductance_Counterexample,Hundred-round FDT audit.
ST7085,Completed,equilibrium_reversible_conductance_SymmetryAudit,Hundred-round FDT audit.
ST7086,Completed,equilibrium_reversible_conductance_FDTTest,Hundred-round FDT audit.
ST7087,Classified,equilibrium_reversible_conductance_StrictStatus,Hundred-round FDT audit.
ST7088,Not established,equilibrium_reversible_conductance_PhysicalStatus,Hundred-round FDT audit.
ST7089,Installed,equilibrium_reversible_conductance_FalsificationRule,Hundred-round FDT audit.
ST7090,Round verdict,equilibrium_reversible_conductance_RoundVerdict,Hundred-round FDT audit.
ST7091,Recommendation,equilibrium_reversible_conductance_NextDependency,Hundred-round FDT audit.
