program,status,object,boundary
ST1947,proven_Wilson_face_action_nonnegative_for_positive_face_weights,WilsonActionPositivity,1-Re U_f>=0.
ST1948,proven_small_holonomy_limit_is_positive_quadratic_curvature,SmallCurvatureQuadraticLimit,For U_f=exp(iF_f).
ST1949,proven_face_weights_and_overall_gauge_coupling_set_curvature_scale,FaceScaleFreedom,Not fixed by matter Dirichlet weights.
ST1950,constructed_exact_finite_heat_trace_from_A_spectrum,FiniteHeatTrace,Dimensionless.
ST1951,proven_finite_heat_trace_spectral_dimension_tends_zero_at_both_time_extremes,FiniteSpectralDimensionLimits,No asymptotic continuum power law for fixed finite graph.
ST1952,proven_iterated_binary_refinement_heat_trace_factorization,IteratedRefinementHeatTrace,Kronecker sums.
ST1953,proven_effective_spectral_dimension_depends_explicitly_on_all_free_q_l,SpectralDimensionFormula,Log derivative.
ST1954,proven_constant_q_refinement_spectral_dimension_grows_with_number_of_layers_at_fixed_time,ConstantQGrowth,No stable four-dimensional limit.
ST1955,proven_geometric_or_other_q_sequences_can_shape_intermediate_plateaus_arbitrarily,GeometricQFreedom,Requires scaling choice.
ST1956,dimension_four_plateau_can_be_fitted_but_is_not_derived_without_q_l_and_length_scaling_law,DimensionFourTuningBoundary,Receiver fit not source.
ST1957,proven_base_complete_support_keeps_eleven_nonlocal_neighbors_per_vertex_at_every_refinement,SupportLocality,Product adds rather than removes them.
ST1958,proven_constructed_Dirichlet_and_Wilson_actions_are_Euclidean_and_do_not_source_Lorentz_signature,EuclideanSignature,Analytic continuation would be extra.
ST1959,blocked_no_face_area_lattice_spacing_action_unit_or_gauge_coupling_for_Maxwell_normalization,MaxwellNormalizationGap,CA remains external.
ST1960,round_four_falsifies_finite_or_freely_refined_heat_trace_as_unique_3plus1_continuum_source,RoundFour_Verdict,Conditional plateau models remain possible.
ST1961,recommended_ST1962_ST1976,RoundFour_Recommendation,Test canonical flag/Hodge repair against refinement functoriality.
