program,status,object,boundary
ST3957,Constructed,ExponentialTail,"t_d=A exp[-a(d-6)], d>=7."
ST3958,Defined,Parameters,"A>=0,a>0."
ST3959,Proven,FiniteSecondMoment,All moments finite.
ST3960,Proven,CoefficientFormula,DeltaC=A sum d2 exp[-a(d-6)].
ST3961,No-go,AmplitudeFreedom,A free.
ST3962,No-go,DecayFreedom,a free.
ST3963,Proven,ZeroAmplitudeBoundary,A=0 truncation.
ST3964,Proven,AnalyticSymbol,Quadratic analytic near k=0.
ST3965,Proven,ExactFiniteMatch,Patch leaves d<=6 exact.
ST3966,Proven,SpeedFamily,Continuum of C values.
ST3967,Boundary,SmoothnessSelection,A smooth-tail axiom still leaves parameters.
ST3968,Boundary,FitBoundary,"Beyond-six data could fit A,a."
ST3969,No-go,NoUniqueAB,"No strict A,a source."
ST3970,Round verdict,RoundFiveVerdict,Analytic positive local tails do not restore uniqueness.
ST3971,Recommendation,RoundFiveRecommendation,Finite-range cutoff family.
