program,status,object,boundary
ST1452,constructed_row_sum_preserving_real_symmetric_circulant_entry_box,StructuredMatrixBox,Conditional rounding model.
ST1453,proven_eigenvalue_radius_bound_by_row_sum_norm,SpectralRadiusBound,Triangle/Weyl bound.
ST1454,constructed_outward_uncertain_eigenvalue_context,UncertainIntervalContext,Zero mode kept exact by row-sum preservation.
ST1455,constructed_complete_uncertain_Taylor_cover,UncertainOutsideCover,Same 4995-box topology with eigenvalue intervals.
ST1456,proven_uncertain_outside_cover_below_candidate,UncertainOutsideMargin,Robust global location exclusion.
ST1457,proven_uncertain_target_positive_and_strictly_concave,UncertainConcavity,Structured box.
ST1458,proven_uniform_derivative_signs_at_wider_endpoints,UncertainDerivativeSigns,All spectra in box.
ST1459,proven_each_admissible_spectrum_has_one_stationary_root_in_common_bracket,UncertainRootBracket,Root may vary with spectrum.
ST1460,proven_each_admissible_spectrum_has_global_maximum_inside_0_59_0_60,UncertainGlobalLocation,Does not claim one common exact maximizer.
ST1461,constructed_uniform_maximum_value_enclosure,UncertainMaximumValue,Uses common root bracket and mean-value bound.
ST1462,constructed_complete_uncertain_composite_cover,UncertainCompositeCover,1000 nuisance cells with spectral intervals.
ST1463,proven_positive_composite_RSS_lower_bound_under_structured_spectral_uncertainty,UncertainCompositeResidual,Target and alternative share the interval spectrum; independent interval evaluation is conservative.
ST1464,uncertainty_lift_is_not_an_arbitrary_matrix_box_or_symbolic_kernel_theorem,UncertaintyScope,Fourier structure is essential.
ST1465,release1099_certificates_survive_declared_structured_rounding_box,RoundOne_Verdict,Major robustness upgrade.
ST1466,recommended_ST1467_ST1481,RoundOne_Recommendation,Optimize measurement-time allocation over nuisance grid.
