program,status,object,boundary
ST2742,Constructed,GapClockCandidate,Set c=gap(A).
ST2743,Conditional,GapNormalization,Makes one relaxation mode unit rate.
ST2744,Alternative,MaxEigenClock,Set c=lambda_max(A).
ST2745,Alternative,TraceClock,Use trace/dimension.
ST2746,Proven nonuniqueness,MultipleSpectralClocks,All are spectral/natural and disagree.
ST2747,Proven,ScalingCovariance,A->aA scales candidates but no SI anchor.
ST2748,Boundary,DimensionlessClock,Provides an internal dimensionless convention only.
ST2749,Proven,ChannelClockMismatch,Unitary/heat refinement clocks scale differently from wave.
ST2750,Boundary,WaveClock,Wave uses sqrt eigenvalues.
ST2751,Proven,UnitaryHeatClock,Shared A organizes but does not identify operational clocks.
ST2752,Conditional,NormalizationAxiom,Choosing one spectral normalization is an axiom.
ST2753,Proven,RemovalAudit,Removing it restores multiple clocks.
ST2754,Gate fail,StrictClockGate,No strict principle selects normalization.
ST2755,Round verdict,RoundThreeVerdict,"A can define relative clocks, not a unique or dimensional time."
ST2756,Recommendation,RoundThreeRecommendation,Test circulation orientation.
