program,status,object,boundary
ST2457,Proven,D12TensorCovariance,tau is strict D12 invariant.
ST2458,Proven,ReflectionEvenness,Spatial reflection permutes faces without changing tau.
ST2459,Proven,GlobalFlip,x->-x sends S->-S.
ST2460,No-go,ThetaPolarity,Pair core is even under global flip.
ST2461,Proven,PartitionEvenness,Configuration bijection.
ST2462,Proven,MeanOddness,Derivative of even logZ.
ST2463,Proven,EntropyEvenness,Entropy depends on |theta|.
ST2464,Proven,FisherEvenness,I=Var(S) is even.
ST2465,Proven no-go,ScalarSourceNoGo,"Existing alpha_geo, beta, eta and spectra are flip-even."
ST2466,Conditional,SpontaneousPair,A double well yields +-theta branches.
ST2467,Proven,FiniteVolumeBoundary,Finite positive Z is analytic; no genuine finite-volume spontaneous phase transition.
ST2468,Boundary,InitialConditionBoundary,Prepared nonzero state transfers sign.
ST2469,Gate fail,PolarityGate,No nonpremise polarity.
ST2470,Round verdict,RoundTwoVerdict,Tensor shape is strict; theta polarity is an added sector datum.
ST2471,Recommendation,RoundTwoRecommendation,Classify convex stationary family and coefficient identifiability.
