program,status,object,boundary
ST8067,Declared,hierarchy_scale_physical_units_Objective,Hundred-round FDT audit.
ST8068,Audited,hierarchy_scale_physical_units_PriorEvidence,Hundred-round FDT audit.
ST8069,Constructed,hierarchy_scale_physical_units_TypedObject,Hundred-round FDT audit.
ST8070,Proven or scoped,hierarchy_scale_physical_units_Theorem,Hundred-round FDT audit.
ST8071,Recorded,hierarchy_scale_physical_units_Derivation,Hundred-round FDT audit.
ST8072,Retained,hierarchy_scale_physical_units_PositiveContent,Hundred-round FDT audit.
ST8073,Identified,hierarchy_scale_physical_units_FreeParameter,Hundred-round FDT audit.
ST8074,Constructed,hierarchy_scale_physical_units_Counterexample,Hundred-round FDT audit.
ST8075,Completed,hierarchy_scale_physical_units_SymmetryAudit,Hundred-round FDT audit.
ST8076,Completed,hierarchy_scale_physical_units_FDTTest,Hundred-round FDT audit.
ST8077,Classified,hierarchy_scale_physical_units_StrictStatus,Hundred-round FDT audit.
ST8078,Not established,hierarchy_scale_physical_units_PhysicalStatus,Hundred-round FDT audit.
ST8079,Installed,hierarchy_scale_physical_units_FalsificationRule,Hundred-round FDT audit.
ST8080,Round verdict,hierarchy_scale_physical_units_RoundVerdict,Hundred-round FDT audit.
ST8081,Recommendation,hierarchy_scale_physical_units_NextDependency,Hundred-round FDT audit.
