program,status,object,boundary
ST1707,constructed_generator_parameter_inference_detector_clock_robustness_lattice,ExtendedRobustnessLattice,Conditional OA hierarchy.
ST1708,proven_declared_A_dephasing_composite_separation_survives_small_noncirculant_graph_perturbations,LindbladSensitivityVerdict,Other jumps open.
ST1709,kernel_parameter_propagation_has_large_base_robust_box_and_tiny_full_certificate_box,KernelParameterBoxVerdict,Neither box physical CI.
ST1710,reduced_continuous_KKT_candidate_isolated_strong_numerically_value_already_certified,KKTGeometryVerdict,Exact active-set theorem open.
ST1711,finite_grid_symmetric_decision_has_two_valid_error_boundaries_and_abstention,SymmetricGridDecisionVerdict,Off-grid Q not covered.
ST1712,arbitrary_vertex_misclassification_ball_preserves_simple_full_distribution_separation,DetectorMatrixVerdict,Independent 5% detector matrices.
ST1713,proven_joint_q_clock_scaling_torsor_blocks_separate_identification,JointQClockVerdict,Any number of physical times.
ST1714,constructed_protocol_11_02_hash_freeze,Protocol1102Freeze,Composed parent chain.
ST1715,blocked_no_physical_parameter_CI_clock_anchor_platform_or_events,EvidenceBoundary,Evidence boundary.
ST1716,all_new_tests_remain_internal_channel_parameter_inference_not_total_annihilation,AnnihilationScope,Ontology.
ST1717,listed_remaining_mathematical_frontier,RemainingBlockers,Nonreplay.
ST1718,recommended_next_programmes,RecommendedNextProgrammes,Next six-round candidates.
ST1719,installed_release1102_stop_rules,StopRules,No scope inflation.
ST1720,final_verdict_conditional_OA_now_has_generator_parameter_inference_and_detector_level_theorems_plus_qclock_no_go,FinalScientificVerdict,Strict physics unchanged.
ST1721,six_round_cycle_complete_report_required,CycleSix_ReportTrigger,Release 11.02.
