program,status,object,boundary
ST7347,Declared,path_space_path_probability_Objective,Hundred-round FDT audit.
ST7348,Audited,path_space_path_probability_PriorEvidence,Hundred-round FDT audit.
ST7349,Constructed,path_space_path_probability_TypedObject,Hundred-round FDT audit.
ST7350,Proven or scoped,path_space_path_probability_Theorem,Hundred-round FDT audit.
ST7351,Recorded,path_space_path_probability_Derivation,Hundred-round FDT audit.
ST7352,Retained,path_space_path_probability_PositiveContent,Hundred-round FDT audit.
ST7353,Identified,path_space_path_probability_FreeParameter,Hundred-round FDT audit.
ST7354,Constructed,path_space_path_probability_Counterexample,Hundred-round FDT audit.
ST7355,Completed,path_space_path_probability_SymmetryAudit,Hundred-round FDT audit.
ST7356,Completed,path_space_path_probability_FDTTest,Hundred-round FDT audit.
ST7357,Classified,path_space_path_probability_StrictStatus,Hundred-round FDT audit.
ST7358,Not established,path_space_path_probability_PhysicalStatus,Hundred-round FDT audit.
ST7359,Installed,path_space_path_probability_FalsificationRule,Hundred-round FDT audit.
ST7360,Round verdict,path_space_path_probability_RoundVerdict,Hundred-round FDT audit.
ST7361,Recommendation,path_space_path_probability_NextDependency,Hundred-round FDT audit.
