program,status,object,boundary
ST1167,proven_total_no_go_for_unique_state_ontology_from_A_alone,AOnly_StateSelection_NoGo,The theorem is total only for the declared datum/class; richer independently derived FIN structure remains possible.
ST1168,proven_classical_witness_is_fully_valid,ClassicalCandidate_Witness,"Uses Q=-A Metzler, conservative and irreducible."
ST1169,proven_quantum_witnesses_are_fully_valid,QuantumCandidates_Witness,Complex Hilbert/density category supplied.
ST1170,proven_pairwise_inequivalence_by_dimension_and_boundary,PairwiseInequivalence_Proof,No homeomorphism preserving the proposed state structures.
ST1171,proven_dynamics_inequivalent_by_invertibility_and_attractors,DynamicsInequivalence_Proof,Even before physical interpretation.
ST1172,proven_inherited_Z12_symmetry_acts_on_all_candidates,SymmetryCannotRepairSelection,Symmetry covariance is shared and hence cannot select one.
ST1173,proven_exact_refinement_repeats_ambiguity_at_every_finite_level,RefinementCannotRepairSelection,For each A_N the simplex/ray/density alternatives recur.
ST1174,proven_heat_as_closed_finite_microdynamics_requires_extra_structure_or_fails,FiniteClosedHeatDilation_Obstruction,One finite fixed Hamiltonian environment cannot realize the convergent semigroup for all times.
ST1175,no_go_scope_precisely_bounded,NoGo_ExactScope,"Not a no-go for FIN with a new independently sourced algebra, state axiom, nonlinear law or operational data."
ST1176,answered_annihilation_blocker_is_model_relative_after_state_choice,AnnihilationBlocker_FinalRefinement,Prevents turning a conservation theorem into ontology by ambiguity.
ST1177,proven_two_additional_axiom_classes_are_unavoidable,MinimalAdditionalAxioms_Necessity,"Necessary for a unique operational theory, though their detailed form may vary."
ST1178,strict_no_new_physics_by_assumption_yields_terminal_A_only_no_go,NoNewPhysicsRule_Verdict,"If explicit new axioms are allowed, conditional theories remain constructible."
ST1179,recommended_only_new_source_or_explicit_axiom_programmes,PostNoGo_ResearchOptions,Do not repeat A-only state searches.
ST1180,terminal_stop_for_current_A_only_kernel_to_state_lane,AOnlyLane_TerminalStop,Reopening requires genuinely new typed strict data or an explicit axiom.
ST1181,six_round_cycle_complete_breakthrough_report_required,CycleSix_ReportTrigger,No laboratory or external-audit evidence generated.
