program,status,object,boundary
ST2862,Required,PreparationRole,Prepare configurations/state law.
ST2863,Required,RegistrarRole,Immutable event record.
ST2864,Required,AnalystRole,Frozen estimator.
ST2865,Required,ClockRole,Calibrate timestamps.
ST2866,Required,ArrowInstrument,Resolve signed cycle orientation.
ST2867,Required,StationaryTrials,Estimate O1.
ST2868,Required,PrismTrials,Estimate O2.
ST2869,Required,JumpSequences,Estimate O3.
ST2870,Required,WaitingTimes,Estimate O4.
ST2871,Required,CycleCounts,Estimate O5.
ST2872,Required,Holdout,Prevent retuning.
ST2873,Boundary,HashBoundary,Hash does not create independence.
ST2874,Constructed,MinimalRecordFields,"run,layer,config_before,config_after,wait,timestamp,cycle_orientation,calibration."
ST2875,Round verdict,RoundFiveVerdict,"Operational completion needs multiple roles and records, not one observable."
ST2876,Recommendation,RoundFiveRecommendation,Synthesize minimality boundary.
