program,status,object,boundary
ST5127,Classified,random_history_Objective,Declared scope.
ST5128,Audited,random_history_Input,Prior strict/legacy packets.
ST5129,Constructed,random_history,Mathematical type separated.
ST5130,Proven or inherited,random_history_CoreStatement,Within declared class.
ST5131,Recorded,random_history_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5132,Retained,random_history_PositiveContent,No overpromotion.
ST5133,Retained,random_history_Counterexample,Alternative representative or symmetry orbit.
ST5134,Passed boundary,random_history_SymmetryTest,Invariant data do not select free orbit member.
ST5135,Proven boundary,random_history_RemovalTest,Removing extra structure restores ambiguity.
ST5136,Classified,random_history_StrictStatus,Only fiber-invariant content is strict.
ST5137,Not established,random_history_PhysicalStatus,Units/OA/evidence checked separately.
ST5138,Separated,random_history_LegacyStatus,No silent role transfer.
ST5139,Installed,random_history_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5140,Round verdict,random_history_RoundVerdict,Adaptive output.
ST5141,Recommendation,random_history_NextDependency,Next theme follows from this boundary.
