program,status,object,boundary
ST2097,constructed_boundary_local_triangle_row_ansatz,TriangleLocalAnsatz,Output depends only on three oriented boundary edges.
ST2098,proven_local_row_annihilates_all_gradients_iff_coefficients_proportional_to_standard_boundary,LocalChainKernel,Exact SymPy linear solve.
ST2099,proven_each_triangle_has_one_dimensional_local_chain_row_space,PerFaceOneDimensionality,Before symmetry.
ST2100,proven_D12_equivariance_makes_row_scale_constant_on_each_of_twelve_triangle_orbits,D12OrbitReduction,Orbit classification.
ST2101,proven_boundary_local_D12_equivariant_chain_maps_form_twelve_dimensional_family,TwelveParameterLocalFamily,Full triangle space.
ST2102,constructed_standard_simplicial_coboundary_as_all_orbit_scales_one,StandardCoboundary,Canonical after choosing cellular incidence convention.
ST2103,proven_primitive_integral_incidence_coefficients_restrict_each_nonzero_orbit_scale_to_plusminus_one,IntegralIncidenceRestriction,If rows must be primitive cellular boundaries.
ST2104,proven_face_orientation_reversal_absorbs_individual_minus_signs,OrientationSignQuotient,All-nonzero primitive integral rows equivalent to standard d1 up to face orientation.
ST2105,full_S12_naturality_would_force_one_orbit_scale_but_does_not_preserve_weighted_A,FullS12SymmetryBoundary,Unavailable symmetry enlargement.
ST2106,proven_D12_natural_weight_functions_can_assign_distinct_positive_scales_to_twelve_triangle_orbits,WeightDependentOrbitScalars,Prior face-measure ambiguity reappears in d1 normalization.
ST2107,proven_nonzero_orbit_row_rescaling_does_not_change_kernel_of_d1_or_H1,TopologyKernelInvariance,Topology cannot select scales.
ST2108,proven_curvature_energy_depends_only_on_products_face_measure_times_row_scale_squared,HodgeParameterCombination,Gauge redundancy between d1 normalization and Hodge star.
ST2109,locality_reduces_517_to12_but_not_to_unique_physical_operator,LocalityNoUniqueness,Strong reduction/no-go.
ST2110,round_two_finds_unique_combinatorial_incidence_only_after_primitive_integrality_and_chosen_face_complex,RoundTwo_Verdict,Conditional positive result.
ST2111,recommended_ST2112_ST2126,RoundTwo_Recommendation,Add exact refinement chain-map intertwiners and classify vertical coefficients.
