program,status,object,boundary
ST1122,constructed_strict_edge_current,EdgeCurrent_Definition,Classical Markov-state candidate required.
ST1123,proven_vertex_continuity_equation,ContinuityEquation_Certificate,"Finite exact formula, floating replay."
ST1124,proven_nonnegative_Shannon_entropy_production,ShannonEntropyProduction,Only for the classical symmetric heat candidate.
ST1125,proven_uniform_detailed_balance,UniformDetailedBalance,Uniform state follows from symmetric positive rates.
ST1126,proven_no_nonzero_stationary_edge_circulation_for_strict_heat,StationaryCurrent_NoGo,Irreducibility uses all positive offdiagonal W entries.
ST1127,constructed_exact_fixed_time_CPTP_heat_embedding,HeatChannel_KrausConstruction,Embedding discards input coherences; it is one channel choice.
ST1128,proven_declared_measure_prepare_channel_has_full_Choi_rank,HeatChannel_ChoiRank,For t=1 every P_ij is strictly positive.
ST1129,proven_Stinespring_representation_is_nonunique,KrausDilation_Nonuniqueness,"Minimal dilations are unique only up to environment isometry, not as physical apparatus."
ST1130,proven_fixed_finite_closed_environment_cannot_realize_mixing_heat_semigroup_for_all_times,FiniteEnvironment_SemigroupNoGo,"Assumes one finite environment, fixed initial environment state and time-independent total Hamiltonian."
ST1131,conditional_infinite_or_reset_internal_environment_needed_for_exact_irreversible_semigroup,InfiniteOrResetEnvironment_Requirement,"This is an added operational structure, not an external ontological layer."
ST1132,proven_local_entropy_growth_compatible_with_global_unitarity,GlobalVsLocalInformation,Requires a system-environment partition.
ST1133,ontology_rejects_external_resource_but_allows_internal_partition,ExternalPump_Rejection,No actual FIN partition or bath is derived.
ST1134,proven_strict_A_supplies_relaxational_gradient_flow_not_sustained_circulation,StrictA_GradientNotCirculation,A different antisymmetric/non-detailed-balance generator would be extra.
ST1135,internal_heat_interpretation_requires_noncanonical_environment_structure,Internalization_CurrentVerdict,The mathematical heat semigroup itself remains exact.
ST1136,recommended_ST1137_ST1151,RoundThree_Recommendation,Next round tests refinement/fiber nonuniqueness and dual compatibility.
