program,status,object,boundary
ST3702,Defined,AbsoluteContinuation,|cos|/(1+d^eta).
ST3703,Proven,ExactFiniteMatch,Cos positive for d=1..6.
ST3704,Proven,Positivity,All conductances nonnegative.
ST3705,Proven,TailEnvelope,Periodic mean times d^-eta.
ST3706,Proven,FractionalOrder,alpha=eta-1=.8.
ST3707,Computed,NumericalSlope,Small-k fit.
ST3708,Proven,SpectralDimension,d_s=2/.8=2.5 in 1D.
ST3709,Proven,WalkExponent,d_w=.8.
ST3710,No-go,WaveSpeed,Wave group speed diverges.
ST3711,Boundary,NondifferentiableZeros,Absolute value creates cusps in continuous d formula.
ST3712,No-go,AnalyticityLoss,Cannot keep literal analyticity.
ST3713,Constructed,AlternativePositivePart,"max(K,0) also positive and finite-matching."
ST3714,Proven,FractionalUniversality,Many positive periodic tails share alpha=.8.
ST3715,Round verdict,RoundThreeVerdict,Positivity can be restored but does not select one tail or causal physics.
ST3716,Recommendation,RoundThreeRecommendation,Finite-range tail.
