program,status,object,boundary
ST4647,Classified,finite_spectral_core_Objective,Declared scope.
ST4648,Audited,finite_spectral_core_Input,Prior strict/legacy packets.
ST4649,Constructed,finite_spectral_core,Mathematical type separated.
ST4650,Proven or inherited,finite_spectral_core_CoreStatement,Within declared class.
ST4651,Recorded,finite_spectral_core_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST4652,Retained,finite_spectral_core_PositiveContent,No overpromotion.
ST4653,Retained,finite_spectral_core_Counterexample,Alternative representative or symmetry orbit.
ST4654,Passed boundary,finite_spectral_core_SymmetryTest,Invariant data do not select free orbit member.
ST4655,Proven boundary,finite_spectral_core_RemovalTest,Removing extra structure restores ambiguity.
ST4656,Classified,finite_spectral_core_StrictStatus,Only fiber-invariant content is strict.
ST4657,Not established,finite_spectral_core_PhysicalStatus,Units/OA/evidence checked separately.
ST4658,Separated,finite_spectral_core_LegacyStatus,No silent role transfer.
ST4659,Installed,finite_spectral_core_FalsificationRule,Reject claim if it varies in the declared fiber.
ST4660,Round verdict,finite_spectral_core_RoundVerdict,Adaptive output.
ST4661,Recommendation,finite_spectral_core_NextDependency,Next theme follows from this boundary.
