program,status,object,boundary
ST1857,proven_refined_product_support_counts,RefinedGraphCounts,q>0.
ST1858,proven_refined_weighted_incidence_factorization,RefinedIncidenceFactorization,Numerical replay.
ST1859,constructed_coarse_base_connection_lift_identical_on_both_fibers,CoarseConnectionLift,Fiber links set flat.
ST1860,proven_fiber_constant_Dirichlet_action_transports_exactly,FiberConstantActionTransport,Normalized constant fiber mode.
ST1861,proven_full_refined_vertex_gauge_group_has_24_local_phases_vs_12_coarse_phases,GeneralGaugeGroupGrowth,General gauge transformations exceed coarse lift.
ST1862,proven_twelve_relative_fiber_phase_modes_are_invisible_to_coarse_factorized_gauge_subgroup,RelativeFiberGaugeModes,Need fiber instrument/action.
ST1863,constructed_fiber_link_phase_and_holonomy_sector,FiberLinkHolonomy,New connection data not fixed by base links.
ST1864,proven_refinement_rate_q_remains_free_and_not_selected_by_gauge_covariance,FreeQPersistence,Gauge principle does not source q.
ST1865,proven_iterated_binary_refinement_introduces_at_least_one_new_rate_and_relative_connection_layer_per_step,IteratedRefinementModuli,Without consistency law moduli grow.
ST1866,proven_refined_product_support_diameter_is_two_not_extended_continuum,SupportDiameter,K12 square K2.
ST1867,proven_each_refined_vertex_degree_is_twelve,DegreeGrowth,Eleven base nonlocal plus one fiber edge.
ST1868,proven_cycle_rank_grows_from_55_to_121_and_face_choices_proliferate,CellComplexGrowth,No canonical gauge kinetic lift.
ST1869,blocked_no_scaling_law_for_q_edge_weights_lengths_face_areas_or_dimension,ContinuumScalingBoundary,Continuum limit underdetermined.
ST1870,round_four_proves_exact_matter_action_transport_but_falsifies_refinement_as_unique_locality_dimension_selector,RoundFour_Verdict,Conditional positive/negative split.
ST1871,recommended_ST1872_ST1886,RoundFour_Recommendation,"Test finite Dirac/spectral-triple, chirality, fermion and gravity content."
