program,status,object,boundary
ST3072,Constructed,DyadicCandidate,q_n=K_strict(2^n).
ST3073,Computed,StrictSamples,First 12.
ST3074,Proven/Computed,SignOscillation,Sign becomes mixed from d=8.
ST3075,Computed,CubicSum,Absolute cubic sum.
ST3076,Computed,ThetaLimit,theta0=.3.
ST3077,Computed,FiniteDomainTruncation,"Use only d=1,2,4 inside finite domain."
ST3078,Computed,TailEffect,Infinite extension correction.
ST3079,Observed,PositiveEarlyFeedback,First three positive q amplify.
ST3080,Observed,SignedTail,Later signed tail nearly cancels/vanishes.
ST3081,Proven,SignPreservation,Every step preserves theta sign.
ST3082,Positive,NoTarget,No target theta inserted.
ST3083,Boundary,ParameterFreeShape,Uses formula extension.
ST3084,Candidate,CandidatePass,Mathematically bounded recurrence.
ST3085,Round verdict,RoundOneVerdict,Literal dyadic sampling gives a concrete bounded hierarchy.
ST3086,Recommendation,RoundOneRecommendation,Prove tail summability.
