program,status,object,boundary
ST4137,Proven,DyadicHomogeneity,
ST4138,Proven,ExpectedRatio,
ST4139,Proven,ObservedRatios,
ST4140,Proven,MaximumDeviation,
ST4141,Refuted,ExactFailure,
ST4142,Proven,PhaseCausesVariation,
ST4143,Proven,DenominatorFiniteScale,
ST4144,Proven,AsymptoticEnvelope,
ST4145,Conditional,TailOnlyScaling,
ST4146,Proven,OddSeedFreedom,
ST4147,Proven,DyadicOrbits,
ST4148,Proven,ScaleOrigin,
ST4149,No-go,SelfSimilarityNoSelector,
ST4150,Round verdict,RoundVerdict,
ST4151,Recommendation,Next,
