program,status,object,boundary
ST1662,constructed_reduced_two_time_upper_clock_boundary_KKT_face,ReducedActiveFace,Candidate active structure.
ST1663,proven_forward_C_to_Q_KL_branch_is_active_near_candidate,DirectionalKLBranch,Numerical branch margins.
ST1664,constructed_equal_endpoint_divergence_equation,EqualDivergenceEquation,Envelope interior weight condition.
ST1665,strong_numerical_gamma_root_isolated,GammaRoot,Brent scalar root.
ST1666,strong_numerical_endpoint_divergence_gamma_derivatives_have_opposite_signs,GammaDerivativeSigns,Required for interior weight.
ST1667,constructed_KKT_stationarity_weight,StationarityWeight,Solves w d0'+(1-w)d3'=0.
ST1668,constructed_reduced_KKT_candidate_value,KKTValue,Equal active divergences.
ST1669,strong_numerical_upper_alpha_boundary_is_worst_direction_for_candidate,AlphaBoundaryDerivative,One-sided derivative.
ST1670,proven_inactive_middle_times_have_positive_reduced_cost_in_fine_grid_LP,InactiveTimeReducedCosts,Numerical LP dual data.
ST1671,strong_numerical_reduced_KKT_residual,KKTResidual,Finite-difference derivative component.
ST1672,proven_candidate_value_lies_inside_certified_continuous_minimax_bracket,GlobalValueBracketCompatibility,Consistency check.
ST1673,exact_KKT_isolation_and_global_active_set_theorem_remain_open,ExactIsolationBoundary,No promotion to exact optimizer.
ST1674,upgraded_candidate_from_grid_weights_to_reduced_continuous_KKT_solution,CandidateUpgrade,Strong numerical.
ST1675,continuous_minimax_value_certified_candidate_geometry_strong_but_not_theorem_grade,RoundThree_Verdict,Status.
ST1676,recommended_ST1677_ST1691,RoundThree_Recommendation,Build symmetric finite-grid composite decisions with abstention.
